
timestamp(ms),ax(g),ay(g),az(g),gx(dps),gy(dps),gz(dps),roll(deg),pitch(deg)
132499,7.914,-0.170,14.782,-0.080,0.060,0.060,-0.66,-28.16
132749,7.900,-0.166,14.770,-0.096,0.048,0.052,-0.64,-28.14
132999,7.954,-0.176,14.776,-0.110,-0.014,0.058,-0.68,-28.29
133249,7.902,-0.168,14.784,-0.084,0.046,0.050,-0.65,-28.12
133499,7.928,-0.146,14.800,-0.062,0.106,0.048,-0.57,-28.18
133750,7.928,-0.144,14.760,-0.096,0.036,0.048,-0.56,-28.24
134000,7.922,-0.150,14.756,-0.108,-0.018,0.058,-0.58,-28.23
134250,7.940,-0.170,14.772,-0.100,0.028,0.054,-0.66,-28.26
134500,7.914,-0.152,14.760,-0.092,0.042,0.052,-0.59,-28.20
134750,7.940,-0.136,14.772,-0.090,0.048,0.044,-0.53,-28.26
135000,7.922,-0.148,14.754,-0.096,0.028,0.052,-0.57,-28.23
135250,7.922,-0.162,14.772,-0.094,0.034,0.052,-0.63,-28.20
135500,7.876,-0.166,14.692,-0.084,0.082,0.054,-0.65,-28.19
135751,7.918,-0.140,14.734,-0.100,0.020,0.060,-0.54,-28.25
136001,7.928,-0.164,14.770,-0.084,0.058,0.052,-0.64,-28.22
136251,7.910,-0.168,14.764,-0.094,0.042,0.054,-0.65,-28.18
136501,7.928,-0.188,14.776,-0.080,0.052,0.046,-0.73,-28.21
136751,7.936,-0.114,14.764,-0.078,0.060,0.046,-0.44,-28.26
137001,7.896,-0.212,14.790,-0.090,0.048,0.058,-0.82,-28.09
137251,7.926,-0.152,14.744,-0.088,0.044,0.054,-0.59,-28.26
137501,7.912,-0.152,14.752,-0.090,0.052,0.050,-0.59,-28.20
137752,7.940,-0.150,14.772,-0.084,0.058,0.050,-0.58,-28.26
138002,7.946,-0.172,14.816,-0.082,0.042,0.052,-0.67,-28.20
138252,7.940,-0.116,14.782,-0.068,0.094,0.046,-0.45,-28.24
138502,7.992,-0.018,14.848,-0.074,0.046,0.058,-0.07,-28.29
138752,7.922,-0.142,14.780,-0.082,0.052,0.052,-0.55,-28.19
139002,7.908,-0.148,14.778,-0.088,0.044,0.046,-0.57,-28.15
139252,7.906,-0.176,14.780,-0.096,0.038,0.058,-0.68,-28.14
139502,7.916,-0.154,14.782,-0.094,0.026,0.048,-0.60,-28.17
139753,7.928,-0.156,14.784,-0.086,0.052,0.054,-0.60,-28.20
140003,7.924,-0.148,14.792,-0.090,0.046,0.054,-0.57,-28.18
140253,7.932,-0.160,14.766,-0.084,0.044,0.054,-0.62,-28.24
140503,7.928,-0.148,14.770,-0.090,0.038,0.052,-0.57,-28.22
140753,7.928,-0.134,14.796,-0.082,0.056,0.054,-0.52,-28.18
141003,7.912,-0.166,14.776,-0.088,0.048,0.050,-0.64,-28.17
141253,7.924,-0.174,14.768,-0.088,0.046,0.050,-0.68,-28.21
141503,7.908,-0.138,14.768,-0.092,0.050,0.058,-0.54,-28.17
141754,7.916,-0.156,14.768,-0.090,0.034,0.054,-0.61,-28.19
142004,7.930,-0.150,14.768,-0.084,0.046,0.052,-0.58,-28.23
142254,7.930,-0.168,14.756,-0.084,0.052,0.048,-0.65,-28.25
142504,7.910,-0.162,14.792,-0.094,0.028,0.052,-0.63,-28.13
142754,7.888,-0.142,14.750,-0.086,0.062,0.056,-0.55,-28.14
143004,7.910,-0.164,14.770,-0.088,0.048,0.054,-0.64,-28.17
143254,7.922,-0.138,14.786,-0.094,0.024,0.062,-0.53,-28.18
143504,7.916,-0.126,14.798,-0.092,0.036,0.054,-0.49,-28.14
143755,7.966,-0.190,14.844,-0.080,0.058,0.038,-0.73,-28.22
144005,7.902,-0.138,14.796,-0.090,0.050,0.056,-0.53,-28.10
144255,7.920,-0.128,14.812,-0.088,0.052,0.050,-0.50,-28.13
144505,7.916,-0.148,14.794,-0.086,0.040,0.052,-0.57,-28.15
144755,7.914,-0.166,14.794,-0.090,0.040,0.052,-0.64,-28.14
145005,7.908,-0.144,14.796,-0.082,0.052,0.054,-0.56,-28.12
145255,7.974,-0.182,14.826,-0.096,0.022,0.048,-0.70,-28.27
145505,7.906,-0.154,14.798,-0.088,0.036,0.046,-0.60,-28.11
145756,7.934,-0.144,14.802,-0.102,0.020,0.048,-0.56,-28.19
146006,7.848,-0.126,14.784,-0.092,0.056,0.060,-0.49,-27.96
146256,7.896,-0.152,14.814,-0.092,0.036,0.062,-0.59,-28.06
146506,7.886,-0.178,14.770,-0.092,0.062,0.052,-0.69,-28.10
146756,7.936,-0.166,14.792,-0.086,0.044,0.052,-0.64,-28.21
147006,7.908,-0.150,14.786,-0.090,0.032,0.058,-0.58,-28.14
147256,7.902,-0.132,14.800,-0.084,0.048,0.058,-0.51,-28.10
147506,7.920,-0.134,14.798,-0.090,0.040,0.052,-0.52,-28.16
147757,7.928,-0.144,14.770,-0.090,0.044,0.056,-0.56,-28.22
148007,7.906,-0.150,14.784,-0.096,0.036,0.052,-0.58,-28.14
148257,7.898,-0.156,14.820,-0.090,0.038,0.052,-0.60,-28.05
148507,7.908,-0.152,14.796,-0.090,0.052,0.044,-0.59,-28.12
148757,7.922,-0.156,14.778,-0.094,0.038,0.052,-0.60,-28.19
149007,7.924,-0.142,14.786,-0.094,0.036,0.050,-0.55,-28.19
149257,7.910,-0.140,14.796,-0.084,0.046,0.052,-0.54,-28.13
149507,7.924,-0.160,14.788,-0.092,0.042,0.050,-0.62,-28.18
149758,7.918,-0.138,14.772,-0.086,0.052,0.054,-0.54,-28.19
150008,7.910,-0.154,14.798,-0.082,0.040,0.048,-0.60,-28.12
150258,7.924,-0.144,14.786,-0.092,0.036,0.056,-0.56,-28.19
150508,7.938,-0.120,14.798,-0.082,0.058,0.054,-0.46,-28.21
150758,7.878,-0.144,14.762,-0.094,0.038,0.052,-0.56,-28.09
151008,7.918,-0.158,14.794,-0.092,0.028,0.052,-0.61,-28.16
151258,7.914,-0.130,14.796,-0.100,0.040,0.058,-0.50,-28.14
151508,7.906,-0.148,14.774,-0.086,0.052,0.044,-0.57,-28.15
151759,7.930,-0.162,14.768,-0.088,0.040,0.056,-0.63,-28.23
152009,7.918,-0.164,14.786,-0.086,0.038,0.052,-0.64,-28.17
152259,7.900,-0.096,14.764,-0.070,0.096,0.054,-0.37,-28.15
152509,7.938,-0.186,14.812,-0.088,0.044,0.056,-0.72,-28.19
152759,7.934,-0.152,14.778,-0.088,0.048,0.056,-0.59,-28.23
153009,7.930,-0.156,14.768,-0.086,0.028,0.046,-0.61,-28.23
153259,7.916,-0.126,14.800,-0.088,0.040,0.054,-0.49,-28.14
153509,7.958,-0.148,14.792,-0.098,0.038,0.044,-0.57,-28.28
153760,7.930,-0.122,14.778,-0.084,0.046,0.052,-0.47,-28.22
154010,7.920,-0.162,14.782,-0.082,0.052,0.052,-0.63,-28.18
154260,7.912,-0.116,14.754,-0.080,0.074,0.058,-0.45,-28.20
154510,7.938,-0.200,14.792,-0.152,-0.118,0.052,-0.77,-28.22
154760,7.936,-0.134,14.764,-0.064,0.076,0.042,-0.52,-28.26
155010,7.910,-0.170,14.756,-0.090,0.030,0.042,-0.66,-28.19
155260,7.916,-0.168,14.770,-0.084,0.066,0.054,-0.65,-28.19
155510,7.914,-0.148,14.754,-0.094,0.038,0.052,-0.57,-28.21
155761,7.932,-0.130,14.770,-0.092,0.042,0.056,-0.50,-28.24
156011,7.904,-0.186,14.790,-0.096,0.028,0.050,-0.72,-28.12
156261,7.916,-0.168,14.788,-0.092,0.032,0.050,-0.65,-28.16
156511,7.910,-0.120,14.786,-0.086,0.052,0.050,-0.46,-28.14
156761,7.922,-0.150,14.780,-0.090,0.028,0.046,-0.58,-28.19
157011,7.916,-0.142,14.796,-0.100,0.028,0.056,-0.55,-28.15
157261,7.944,-0.136,14.774,-0.084,0.052,0.054,-0.53,-28.27
157511,7.930,-0.168,14.780,-0.090,0.044,0.056,-0.65,-28.21
157762,7.926,-0.140,14.770,-0.090,0.040,0.052,-0.54,-28.22
158012,7.948,-0.154,14.764,-0.078,0.040,0.042,-0.60,-28.29
158262,7.916,-0.138,14.774,-0.076,0.052,0.060,-0.54,-28.18
158512,7.920,-0.156,14.772,-0.094,0.026,0.052,-0.61,-28.20
158762,7.908,-0.152,14.780,-0.094,0.024,0.050,-0.59,-28.15
159012,7.908,-0.150,14.782,-0.092,0.038,0.050,-0.58,-28.14
159262,7.924,-0.146,14.786,-0.092,0.044,0.052,-0.57,-28.19
159512,7.938,-0.144,14.806,-0.082,0.046,0.052,-0.56,-28.20
159763,7.932,-0.148,14.796,-0.090,0.032,0.052,-0.57,-28.19
160013,7.932,-0.142,14.784,-0.092,0.036,0.048,-0.55,-28.21
160263,7.908,-0.158,14.786,-0.090,0.042,0.050,-0.61,-28.14
160513,7.920,-0.166,14.776,-0.094,0.032,0.058,-0.64,-28.19
160763,7.902,-0.180,14.770,-0.094,0.048,0.056,-0.70,-28.15
161013,7.906,-0.164,14.774,-0.084,0.046,0.056,-0.64,-28.15
161263,7.922,-0.148,14.780,-0.088,0.052,0.050,-0.57,-28.19
161513,7.926,-0.156,14.784,-0.102,0.026,0.052,-0.60,-28.20
161764,7.914,-0.150,14.768,-0.088,0.026,0.048,-0.58,-28.19
162014,7.924,-0.140,14.782,-0.074,0.066,0.058,-0.54,-28.19
162264,7.922,-0.140,14.798,-0.090,0.034,0.052,-0.54,-28.16
162514,7.922,-0.178,14.774,-0.088,0.026,0.048,-0.69,-28.20
162764,7.926,-0.140,14.774,-0.080,0.050,0.056,-0.54,-28.21
163014,7.928,-0.182,14.778,-0.090,0.040,0.054,-0.71,-28.21
163264,7.924,-0.116,14.764,-0.086,0.054,0.042,-0.45,-28.22
163514,7.932,-0.156,14.758,-0.092,0.038,0.050,-0.61,-28.26
163765,7.932,-0.160,14.796,-0.066,0.082,0.058,-0.62,-28.19
164015,7.922,-0.156,14.796,-0.082,0.048,0.056,-0.60,-28.16
164265,7.934,-0.170,14.792,-0.090,0.034,0.050,-0.66,-28.21
164515,7.924,-0.164,14.788,-0.092,0.022,0.052,-0.64,-28.18
164765,7.914,-0.132,14.804,-0.094,0.038,0.044,-0.51,-28.13
165015,7.894,-0.128,14.756,-0.104,0.000,0.054,-0.50,-28.14
165265,7.966,-0.166,14.832,-0.092,0.054,0.056,-0.64,-28.24
165515,7.970,-0.144,14.824,-0.048,0.144,0.058,-0.56,-28.26
165766,7.924,-0.162,14.780,-0.098,0.026,0.050,-0.63,-28.20
166016,7.902,-0.138,14.754,-0.082,0.056,0.058,-0.54,-28.17
166266,7.896,-0.154,14.766,-0.086,0.054,0.056,-0.60,-28.13
166516,7.890,-0.164,14.776,-0.082,0.056,0.062,-0.64,-28.10
166766,7.920,-0.164,14.756,-0.098,0.032,0.054,-0.64,-28.22
167016,7.944,-0.148,14.778,-0.088,0.036,0.052,-0.57,-28.26
167266,7.866,-0.108,14.718,-0.088,0.054,0.062,-0.42,-28.12
167516,7.940,-0.144,14.792,-0.082,0.050,0.052,-0.56,-28.22
167767,7.938,-0.144,14.744,-0.048,0.150,0.056,-0.56,-28.30
168017,7.936,-0.174,14.774,-0.094,0.032,0.054,-0.67,-28.24
168267,7.900,-0.116,14.764,-0.070,0.082,0.054,-0.45,-28.15
168517,7.926,-0.158,14.760,-0.086,0.044,0.048,-0.61,-28.23
168767,7.928,-0.152,14.768,-0.084,0.064,0.046,-0.59,-28.23
169017,7.932,-0.158,14.770,-0.092,0.038,0.056,-0.61,-28.24
169267,7.940,-0.168,14.812,-0.084,0.062,0.046,-0.65,-28.19
169517,7.944,-0.178,14.762,-0.092,0.026,0.052,-0.69,-28.28
169768,7.906,-0.146,14.754,-0.094,0.026,0.056,-0.57,-28.18
170018,7.914,-0.158,14.772,-0.088,0.044,0.050,-0.61,-28.18
170268,7.942,-0.140,14.778,-0.092,0.048,0.048,-0.54,-28.25
170518,7.952,-0.186,14.828,-0.084,0.044,0.054,-0.72,-28.20
170768,7.948,-0.166,14.782,-0.096,0.022,0.054,-0.64,-28.26
171018,7.916,-0.172,14.794,-0.090,0.044,0.054,-0.67,-28.15
171268,7.932,-0.164,14.764,-0.092,0.044,0.064,-0.64,-28.25
171518,7.934,-0.160,14.782,-0.094,0.038,0.052,-0.62,-28.22
171769,7.942,-0.144,14.776,-0.090,0.040,0.054,-0.56,-28.26
172019,7.908,-0.174,14.768,-0.098,0.020,0.062,-0.68,-28.17
172269,7.944,-0.126,14.766,-0.090,0.036,0.054,-0.49,-28.28
172519,7.926,-0.156,14.778,-0.082,0.052,0.056,-0.60,-28.21
172769,7.936,-0.116,14.782,-0.092,0.036,0.052,-0.45,-28.23
173019,7.942,-0.136,14.786,-0.082,0.058,0.054,-0.53,-28.24
173269,7.932,-0.164,14.778,-0.090,0.036,0.052,-0.64,-28.22
173519,7.936,-0.136,14.788,-0.086,0.044,0.054,-0.53,-28.22
173770,7.924,-0.156,14.802,-0.084,0.052,0.048,-0.60,-28.16
174020,7.922,-0.146,14.794,-0.092,0.036,0.052,-0.57,-28.17
174270,7.926,-0.144,14.802,-0.082,0.046,0.058,-0.56,-28.17
174520,7.906,-0.152,14.790,-0.092,0.050,0.054,-0.59,-28.13
174770,7.924,-0.172,14.798,-0.084,0.040,0.058,-0.67,-28.17
175020,7.924,-0.124,14.760,-0.084,0.056,0.054,-0.48,-28.23
175270,7.914,-0.190,14.788,-0.088,0.038,0.052,-0.74,-28.15
175520,7.940,-0.150,14.794,-0.082,0.064,0.048,-0.58,-28.22
175771,7.910,-0.174,14.798,-0.092,0.026,0.056,-0.67,-28.12
176021,7.912,-0.156,14.778,-0.088,0.022,0.052,-0.60,-28.16
176271,7.918,-0.162,14.788,-0.088,0.034,0.058,-0.63,-28.16
176521,7.944,-0.142,14.786,-0.080,0.070,0.054,-0.55,-28.25
176771,7.932,-0.148,14.782,-0.082,0.064,0.056,-0.57,-28.22
177021,7.934,-0.146,14.788,-0.092,0.024,0.052,-0.57,-28.21
177271,7.932,-0.154,14.782,-0.092,0.040,0.052,-0.60,-28.22
177521,7.904,-0.166,14.804,-0.086,0.042,0.056,-0.64,-28.10
177772,7.932,-0.152,14.798,-0.088,0.034,0.046,-0.59,-28.19
178022,7.924,-0.168,14.796,-0.090,0.038,0.058,-0.65,-28.17
178272,7.914,-0.156,14.790,-0.094,0.028,0.046,-0.60,-28.15
178522,7.920,-0.150,14.780,-0.086,0.048,0.052,-0.58,-28.18
178772,7.932,-0.138,14.790,-0.090,0.046,0.060,-0.53,-28.20
179022,7.928,-0.152,14.790,-0.088,0.036,0.060,-0.59,-28.19
179272,7.912,-0.152,14.802,-0.090,0.036,0.052,-0.59,-28.12
179522,7.928,-0.150,14.796,-0.084,0.054,0.056,-0.58,-28.18
179773,7.926,-0.176,14.812,-0.096,0.020,0.060,-0.68,-28.15
180023,7.952,-0.124,14.792,-0.082,0.056,0.058,-0.48,-28.26
180273,7.916,-0.134,14.814,-0.092,0.038,0.052,-0.52,-28.12
180523,7.936,-0.170,14.800,-0.090,0.038,0.056,-0.66,-28.20
180773,7.916,-0.152,14.770,-0.088,0.044,0.052,-0.59,-28.19
181023,7.916,-0.154,14.790,-0.092,0.038,0.056,-0.60,-28.16
181273,7.934,-0.176,14.788,-0.090,0.038,0.054,-0.68,-28.21
181523,7.930,-0.154,14.784,-0.094,0.028,0.044,-0.60,-28.21
181774,7.918,-0.118,14.774,-0.092,0.044,0.060,-0.46,-28.19
182024,7.902,-0.180,14.780,-0.088,0.036,0.054,-0.70,-28.13
182274,7.936,-0.170,14.810,-0.084,0.038,0.060,-0.66,-28.18
182524,7.936,-0.134,14.792,-0.082,0.044,0.052,-0.52,-28.21
182774,7.916,-0.154,14.766,-0.092,0.036,0.054,-0.60,-28.19
183024,7.924,-0.144,14.770,-0.106,0.016,0.052,-0.56,-28.21
183274,7.924,-0.132,14.782,-0.088,0.034,0.052,-0.51,-28.19
183524,7.932,-0.168,14.772,-0.088,0.060,0.054,-0.65,-28.23
183775,7.918,-0.138,14.772,-0.082,0.056,0.044,-0.54,-28.19
184025,7.904,-0.142,14.786,-0.112,-0.014,0.060,-0.55,-28.13
184275,7.958,-0.156,14.782,-0.084,0.048,0.058,-0.60,-28.29
184525,7.952,-0.182,14.778,-0.084,0.054,0.054,-0.71,-28.28
184775,7.956,-0.128,14.814,-0.092,0.032,0.054,-0.50,-28.24
185025,7.956,-0.142,14.786,-0.098,0.022,0.056,-0.55,-28.28
185275,7.926,-0.156,14.778,-0.068,0.086,0.058,-0.60,-28.21
185525,7.912,-0.120,14.740,-0.138,-0.046,0.060,-0.47,-28.22
185776,7.926,-0.204,14.794,-0.082,0.072,0.048,-0.79,-28.18
186026,7.954,-0.180,14.772,-0.088,0.056,0.056,-0.70,-28.30
186276,7.894,-0.120,14.772,-0.074,0.082,0.052,-0.47,-28.12
186526,7.904,-0.162,14.788,-0.100,0.012,0.046,-0.63,-28.12
186776,7.946,-0.120,14.780,-0.098,0.032,0.052,-0.47,-28.26
187026,7.936,-0.120,14.778,-0.078,0.070,0.052,-0.47,-28.24
187276,7.920,-0.176,14.800,-0.086,0.036,0.054,-0.68,-28.15
187526,7.944,-0.150,14.800,-0.094,0.018,0.058,-0.58,-28.22
187777,7.978,-0.154,14.794,-0.086,0.020,0.054,-0.60,-28.34
188027,7.912,-0.158,14.788,-0.090,0.046,0.056,-0.61,-28.15
188277,7.926,-0.142,14.790,-0.088,0.034,0.056,-0.55,-28.19
188527,7.960,-0.164,14.794,-0.098,0.028,0.056,-0.64,-28.28
188777,7.938,-0.148,14.802,-0.088,0.046,0.054,-0.57,-28.20
189027,7.918,-0.160,14.800,-0.096,0.040,0.052,-0.62,-28.15
189277,7.916,-0.142,14.784,-0.088,0.054,0.058,-0.55,-28.17
189527,7.934,-0.154,14.788,-0.092,0.034,0.056,-0.60,-28.21
189778,7.916,-0.132,14.796,-0.092,0.026,0.048,-0.51,-28.15
190028,7.920,-0.168,14.760,-0.094,0.040,0.056,-0.65,-28.22
190278,7.954,-0.138,14.792,-0.088,0.044,0.058,-0.53,-28.27
190528,7.928,-0.138,14.792,-0.094,0.028,0.054,-0.53,-28.19
190778,7.938,-0.154,14.780,-0.088,0.046,0.056,-0.60,-28.24
191028,7.932,-0.154,14.780,-0.098,0.032,0.052,-0.60,-28.22
191278,7.948,-0.156,14.814,-0.108,0.008,0.050,-0.60,-28.21
191528,7.924,-0.164,14.782,-0.084,0.048,0.062,-0.64,-28.19
191779,7.930,-0.142,14.786,-0.090,0.042,0.052,-0.55,-28.20
192029,7.938,-0.150,14.782,-0.086,0.038,0.054,-0.58,-28.23
192279,7.928,-0.146,14.802,-0.088,0.046,0.058,-0.57,-28.17
192529,7.948,-0.126,14.804,-0.100,0.026,0.050,-0.49,-28.23
192779,7.898,-0.166,14.800,-0.092,0.038,0.062,-0.64,-28.09
193029,7.928,-0.138,14.790,-0.092,0.042,0.048,-0.53,-28.19
193279,7.926,-0.122,14.780,-0.088,0.052,0.054,-0.47,-28.20
193529,7.936,-0.158,14.794,-0.092,0.036,0.052,-0.61,-28.21
193780,7.936,-0.140,14.806,-0.082,0.044,0.052,-0.54,-28.19
194030,7.926,-0.138,14.800,-0.090,0.036,0.052,-0.53,-28.17
194280,7.932,-0.150,14.796,-0.082,0.062,0.054,-0.58,-28.19
194530,7.916,-0.160,14.788,-0.088,0.040,0.054,-0.62,-28.16
194780,7.930,-0.146,14.806,-0.086,0.058,0.056,-0.56,-28.17
195030,7.982,-0.108,14.796,-0.086,0.012,0.044,-0.42,-28.34
195280,7.936,-0.150,14.798,-0.086,0.042,0.048,-0.58,-28.20
195530,7.920,-0.160,14.802,-0.090,0.040,0.054,-0.62,-28.15
195781,7.928,-0.140,14.812,-0.094,0.030,0.054,-0.54,-28.16
196031,7.918,-0.166,14.808,-0.090,0.046,0.058,-0.64,-28.13
196281,7.914,-0.160,14.806,-0.086,0.056,0.052,-0.62,-28.12
196531,7.928,-0.128,14.788,-0.100,0.006,0.056,-0.50,-28.20
196781,7.940,-0.184,14.782,-0.088,0.040,0.054,-0.71,-28.24
197031,7.920,-0.148,14.788,-0.088,0.042,0.060,-0.57,-28.17
197281,7.936,-0.146,14.786,-0.094,0.034,0.054,-0.57,-28.22
197531,7.918,-0.148,14.804,-0.094,0.040,0.052,-0.57,-28.14
197782,7.916,-0.148,14.808,-0.082,0.062,0.050,-0.57,-28.13
198032,7.916,-0.146,14.802,-0.090,0.032,0.058,-0.57,-28.14
198282,7.906,-0.162,14.808,-0.076,0.068,0.060,-0.63,-28.10
198532,7.936,-0.170,14.806,-0.092,0.020,0.056,-0.66,-28.19
198782,7.920,-0.146,14.798,-0.098,0.024,0.060,-0.57,-28.15
199032,7.910,-0.170,14.778,-0.092,0.024,0.058,-0.66,-28.16
199282,7.934,-0.180,14.798,-0.060,0.090,0.050,-0.70,-28.20
199532,7.932,-0.146,14.824,-0.110,0.000,0.056,-0.56,-28.15
199783,7.918,-0.124,14.812,-0.088,0.040,0.056,-0.48,-28.13
200033,7.930,-0.140,14.816,-0.086,0.048,0.054,-0.54,-28.16
200283,7.940,-0.150,14.788,-0.082,0.068,0.050,-0.58,-28.23
200533,7.926,-0.174,14.830,-0.082,0.056,0.052,-0.67,-28.12
200783,7.908,-0.134,14.812,-0.090,0.036,0.058,-0.52,-28.10
4663,7.954,-0.134,14.786,-0.096,0.028,0.048,-0.52,-28.28
4913,7.916,-0.152,14.784,-0.086,0.048,0.054,-0.59,-28.17
5163,7.930,-0.132,14.772,-0.084,0.044,0.048,-0.51,-28.23
5413,7.934,-0.142,14.780,-0.096,0.038,0.052,-0.55,-28.23
5663,7.980,-0.120,14.760,-0.088,0.042,0.058,-0.47,-28.40
5913,7.922,-0.116,14.762,-0.094,0.044,0.056,-0.45,-28.22
6163,7.966,-0.142,14.794,-0.084,0.050,0.058,-0.55,-28.30
6413,7.940,-0.174,14.786,-0.084,0.044,0.056,-0.67,-28.23
6664,7.952,-0.140,14.786,-0.086,0.048,0.054,-0.54,-28.27
6914,7.922,-0.160,14.784,-0.094,0.034,0.052,-0.62,-28.18
7164,7.934,-0.128,14.798,-0.084,0.050,0.052,-0.50,-28.20
7414,7.936,-0.128,14.756,-0.084,0.054,0.052,-0.50,-28.27
7664,7.932,-0.130,14.794,-0.094,0.044,0.050,-0.50,-28.20
7914,7.924,-0.130,14.812,-0.086,0.030,0.052,-0.50,-28.14
8164,7.930,-0.174,14.796,-0.080,0.060,0.048,-0.67,-28.19
8414,7.950,-0.156,14.772,-0.104,0.022,0.056,-0.61,-28.29
8665,7.932,-0.150,14.790,-0.076,0.064,0.052,-0.58,-28.20
8915,7.938,-0.182,14.804,-0.092,0.036,0.054,-0.70,-28.20
9165,7.924,-0.182,14.756,-0.100,0.036,0.050,-0.71,-28.23
9415,7.942,-0.162,14.812,-0.086,0.058,0.052,-0.63,-28.20
9665,7.912,-0.148,14.798,-0.072,0.070,0.048,-0.57,-28.13
9915,7.942,-0.124,14.812,-0.098,0.020,0.044,-0.48,-28.20
10165,7.932,-0.114,14.794,-0.086,0.044,0.056,-0.44,-28.20
10415,7.918,-0.128,14.806,-0.094,0.032,0.054,-0.50,-28.14
10666,7.950,-0.158,14.806,-0.088,0.042,0.054,-0.61,-28.23
10916,7.948,-0.124,14.790,-0.090,0.044,0.052,-0.48,-28.25
11166,7.928,-0.144,14.752,-0.092,0.034,0.056,-0.56,-28.25
11416,7.944,-0.112,14.776,-0.092,0.032,0.056,-0.43,-28.26
11666,7.958,-0.156,14.786,-0.096,0.026,0.046,-0.60,-28.29
11916,7.950,-0.150,14.778,-0.098,0.036,0.060,-0.58,-28.28
12166,7.918,-0.150,14.796,-0.082,0.050,0.052,-0.58,-28.15
12416,7.928,-0.130,14.776,-0.086,0.040,0.054,-0.50,-28.21
12667,7.944,-0.146,14.770,-0.084,0.044,0.056,-0.57,-28.27
12917,7.944,-0.144,14.786,-0.084,0.042,0.052,-0.56,-28.25
13167,7.926,-0.148,14.792,-0.098,0.016,0.048,-0.57,-28.18
13417,7.950,-0.140,14.764,-0.090,0.036,0.056,-0.54,-28.30
13667,7.940,-0.164,14.786,-0.084,0.060,0.048,-0.64,-28.23
13917,7.930,-0.132,14.794,-0.094,0.036,0.054,-0.51,-28.19
14167,7.938,-0.160,14.778,-0.088,0.044,0.050,-0.62,-28.24
14417,7.922,-0.152,14.784,-0.090,0.046,0.052,-0.59,-28.18
14668,7.924,-0.142,14.798,-0.086,0.046,0.050,-0.55,-28.17
14918,7.922,-0.160,14.798,-0.092,0.028,0.052,-0.62,-28.16
15168,7.918,-0.150,14.822,-0.076,0.070,0.052,-0.58,-28.11
15418,7.928,-0.170,14.792,-0.084,0.046,0.058,-0.66,-28.19
15668,7.950,-0.138,14.794,-0.092,0.040,0.054,-0.53,-28.25
15918,7.942,-0.146,14.790,-0.090,0.032,0.052,-0.57,-28.23
16168,7.932,-0.164,14.782,-0.088,0.042,0.058,-0.64,-28.22
16418,7.924,-0.146,14.772,-0.102,0.028,0.052,-0.57,-28.21
16669,7.948,-0.146,14.806,-0.090,0.014,0.050,-0.56,-28.23
16919,7.916,-0.130,14.776,-0.092,0.042,0.058,-0.50,-28.18
17169,7.944,-0.122,14.794,-0.092,0.046,0.052,-0.47,-28.23
17419,7.928,-0.184,14.792,-0.090,0.048,0.050,-0.71,-28.19
17669,7.942,-0.144,14.792,-0.094,0.024,0.046,-0.56,-28.23
17919,7.936,-0.178,14.816,-0.096,0.016,0.048,-0.69,-28.17
18169,7.968,-0.156,14.810,-0.082,0.044,0.052,-0.60,-28.28
18419,7.944,-0.132,14.776,-0.088,0.048,0.056,-0.51,-28.26
18670,7.954,-0.160,14.784,-0.084,0.066,0.048,-0.62,-28.28
18920,7.930,-0.144,14.792,-0.098,0.032,0.058,-0.56,-28.19
19170,7.928,-0.160,14.786,-0.098,0.024,0.054,-0.62,-28.20
19420,7.930,-0.152,14.790,-0.086,0.044,0.060,-0.59,-28.20
19670,7.930,-0.138,14.794,-0.092,0.046,0.054,-0.53,-28.19
19920,7.912,-0.138,14.804,-0.088,0.044,0.054,-0.53,-28.12
20170,7.910,-0.158,14.804,-0.092,0.030,0.050,-0.61,-28.11
20420,7.954,-0.160,14.792,-0.096,0.042,0.054,-0.62,-28.27
20671,7.924,-0.198,14.814,-0.082,0.042,0.054,-0.77,-28.14
20921,7.940,-0.134,14.816,-0.092,0.048,0.048,-0.52,-28.19
21171,7.920,-0.184,14.794,-0.082,0.056,0.056,-0.71,-28.16
21421,7.938,-0.158,14.780,-0.092,0.044,0.048,-0.61,-28.24
21671,7.940,-0.144,14.792,-0.092,0.040,0.050,-0.56,-28.22
21921,7.916,-0.130,14.784,-0.086,0.048,0.052,-0.50,-28.17
22171,7.920,-0.142,14.796,-0.086,0.040,0.054,-0.55,-28.16
22421,7.932,-0.146,14.786,-0.094,0.024,0.054,-0.57,-28.21
22672,7.934,-0.160,14.796,-0.094,0.034,0.058,-0.62,-28.20
22922,7.906,-0.116,14.784,-0.090,0.032,0.044,-0.45,-28.14
23172,7.928,-0.150,14.780,-0.090,0.038,0.054,-0.58,-28.21
23422,7.938,-0.158,14.772,-0.086,0.038,0.048,-0.61,-28.25
23672,7.914,-0.148,14.802,-0.092,0.044,0.052,-0.57,-28.13
23922,7.936,-0.140,14.774,-0.090,0.052,0.050,-0.54,-28.24
24172,7.940,-0.174,14.788,-0.096,0.036,0.048,-0.67,-28.23
24422,7.934,-0.164,14.796,-0.094,0.032,0.060,-0.64,-28.20
24673,7.920,-0.134,14.790,-0.086,0.046,0.050,-0.52,-28.17
24923,7.952,-0.160,14.776,-0.090,0.036,0.050,-0.62,-28.29
25173,7.922,-0.154,14.782,-0.096,0.020,0.052,-0.60,-28.19
